TKNR;Zst;Land;Strklas;Strnum;Datum;Wotag;Fahrtzw;Stunde;KFZ_R1;K_KFZ_R1;KFZ_R2;K_KFZ_R2;Lkw_R1;K_Lkw_R1;Lkw_R2;K_Lkw_R2;PLZ_R1;K_PLZ_R1;Pkw_R1;K_Pkw_R1;Lfw_R1;K_Lfw_R1;Mot_R1;K_Mot_R1;PmA_R1;K_PmA_R1;Bus_R1;K_Bus_R1;LoA_R1;K_LoA_R1;Lzg_R1;K_Lzg_R1;Sat_R1;K_Sat_R1;Son_R1;K_Son_R1;PLZ_R2;K_PLZ_R2;Pkw_R2;K_Pkw_R2;Lfw_R2;K_Lfw_R2;Mot_R2;K_Mot_R2;PmA_R2;K_PmA_R2;Bus_R2;K_Bus_R2;LoA_R2;K_LoA_R2;Lzg_R2;K_Lzg_R2;Sat_R2;K_Sat_R2;Son_R2;K_Son_R2
4615;5119;05;A;  46;220214; 1;w;17;  774;-;  885;-;   73;-;   70;-;  684;-;  610;-;   69;-;    5;-;    4;-;    2;-;   15;-;   56;-;   47;-;   13;-;  788;-;  705;-;   78;-;    5;-;    8;-;    5;-;   14;-;   51;-;   40;-;   19;-
4615;5119;05;A;  46;220214; 1;w;18;  681;-;  731;-;   63;-;   44;-;  588;-;  545;-;   40;-;    3;-;    9;-;    6;-;   12;-;   45;-;   34;-;   21;-;  663;-;  607;-;   54;-;    2;-;   10;-;    3;-;    2;-;   39;-;   32;-;   14;-
4615;5119;05;A;  46;220214; 1;w;19;  380;-;  424;-;   32;-;   30;-;  338;-;  315;-;   23;-;    0;-;    5;-;    2;-;    6;-;   24;-;   20;-;    5;-;  383;-;  351;-;   31;-;    1;-;    2;-;    0;-;    4;-;   26;-;   23;-;    9;-
4615;5119;05;A;  46;220214; 1;w;20;  228;-;  248;-;   21;-;   17;-;  205;-;  185;-;   20;-;    0;-;    1;-;    1;-;    4;-;   16;-;   12;-;    1;-;  225;-;  215;-;   10;-;    0;-;    1;-;    3;-;    2;-;   12;-;    9;-;    5;-
4615;5119;05;A;  46;220214; 1;w;21;  188;-;  167;-;   11;-;   21;-;  173;-;  162;-;   11;-;    0;-;    2;-;    1;-;    1;-;    9;-;    6;-;    2;-;  143;-;  133;-;   10;-;    0;-;    1;-;    3;-;    0;-;   18;-;   11;-;    2;-
4615;5119;05;A;  46;220214; 1;w;22;  126;-;  115;-;    5;-;   12;-;  118;-;  113;-;    4;-;    1;-;    1;-;    0;-;    0;-;    5;-;    5;-;    2;-;  102;-;   95;-;    7;-;    0;-;    0;-;    1;-;    3;-;    8;-;    7;-;    1;-
4615;5119;05;A;  46;220214; 1;w;23;  123;-;  111;-;    4;-;    9;-;  118;-;  113;-;    5;-;    0;-;    0;-;    0;-;    1;-;    3;-;    2;-;    1;-;  100;-;   94;-;    5;-;    1;-;    1;-;    0;-;    1;-;    8;-;    6;-;    1;-
4615;5119;05;A;  46;220214; 1;w;24;   52;-;   59;s;    7;-;    9;s;   44;-;   38;-;    6;-;    0;-;    0;-;    0;-;    1;-;    6;-;    3;-;    1;-;   50;s;   45;s;    5;s;    0;s;    0;s;    0;s;    1;s;    8;s;    6;s;    0;s
4615;5119;05;A;  46;220215; 2;w;01;   30;-;   30;-;    4;-;    7;-;   26;-;   23;-;    3;-;    0;-;    0;-;    0;-;    2;-;    2;-;    0;-;    0;-;   22;-;   19;-;    3;-;    0;-;    0;-;    1;-;    0;-;    6;-;    5;-;    1;-
4615;5119;05;A;  46;220215; 2;w;02;   20;-;   20;-;    6;-;    6;-;   13;-;   12;-;    1;-;    0;-;    0;-;    0;-;    1;-;    5;-;    3;-;    1;-;   14;-;   11;-;    3;-;    0;-;    0;-;    0;-;    0;-;    6;-;    4;-;    0;-
4615;5119;05;A;  46;220215; 2;w;03;   19;-;   21;-;   13;-;   14;-;    6;-;    5;-;    1;-;    0;-;    0;-;    1;-;    2;-;   10;-;    9;-;    0;-;    7;-;    6;-;    1;-;    0;-;    0;-;    1;-;    2;-;   11;-;   10;-;    0;-
4615;5119;05;A;  46;220215; 2;w;04;   22;-;   17;-;   11;-;   12;-;   11;-;    9;-;    2;-;    0;-;    0;-;    1;-;    4;-;    6;-;    5;-;    0;-;    5;-;    4;-;    1;-;    0;-;    0;-;    0;-;    2;-;   10;-;    6;-;    0;-
4615;5119;05;A;  46;220215; 2;w;05;   72;-;   98;-;   33;-;   32;-;   36;-;   32;-;    4;-;    0;-;    1;-;    5;-;    7;-;   21;-;   19;-;    2;-;   63;-;   54;-;    9;-;    0;-;    1;-;    2;-;    5;-;   25;-;   17;-;    2;-
4615;5119;05;A;  46;220215; 2;w;06;  267;-;  326;-;   62;-;   55;-;  202;-;  193;-;    8;-;    1;-;    1;-;    2;-;    9;-;   51;-;   43;-;    2;-;  261;-;  246;-;   14;-;    1;-;    4;-;    4;-;    7;-;   44;-;   36;-;    6;-
4615;5119;05;A;  46;220215; 2;w;07;  499;-;  667;-;  107;-;   68;-;  373;-;  326;-;   47;-;    0;-;    4;-;    4;-;   14;-;   89;-;   68;-;   15;-;  574;-;  509;-;   65;-;    0;-;    4;-;    4;-;   11;-;   53;-;   40;-;   21;-
4615;5119;05;A;  46;220215; 2;w;08;  893;-;  874;-;  105;-;   84;-;  748;-;  663;-;   82;-;    3;-;    9;-;    8;-;   25;-;   72;-;   49;-;   31;-;  767;-;  676;-;   88;-;    3;-;    7;-;    5;-;   16;-;   63;-;   49;-;   16;-
4615;5119;05;A;  46;220215; 2;w;09;  731;-;  623;-;  128;-;  117;-;  579;-;  500;-;   77;-;    2;-;   10;-;    7;-;   43;-;   78;-;   58;-;   14;-;  475;-;  404;-;   71;-;    0;-;   11;-;    5;-;   22;-;   90;-;   71;-;   20;-
4615;5119;05;A;  46;220215; 2;w;10;  606;-;  544;-;  107;-;  119;-;  481;-;  416;-;   65;-;    0;-;   10;-;    3;-;   26;-;   78;-;   58;-;    8;-;  398;-;  357;-;   41;-;    0;-;   12;-;   12;-;   21;-;   86;-;   65;-;   15;-
4615;5119;05;A;  46;220215; 2;w;11;  545;-;  584;-;  107;-;  122;-;  415;-;  361;-;   52;-;    2;-;   15;-;    8;-;   22;-;   77;-;   55;-;    8;-;  434;-;  382;-;   52;-;    0;-;   18;-;   11;-;   20;-;   91;-;   72;-;   10;-
4615;5119;05;A;  46;220215; 2;w;12;  553;-;  675;-;  118;-;  141;-;  412;-;  372;-;   40;-;    0;-;    6;-;    2;-;   23;-;   93;-;   70;-;   17;-;  510;-;  442;-;   67;-;    1;-;    9;-;   14;-;   29;-;   98;-;   72;-;   15;-
4615;5119;05;A;  46;220215; 2;w;13;  581;-;  640;-;  106;-;  132;-;  459;-;  397;-;   61;-;    1;-;    8;-;    4;-;   21;-;   81;-;   66;-;    8;-;  482;-;  428;-;   52;-;    2;-;   12;-;   11;-;   30;-;   91;-;   75;-;   14;-
4615;5119;05;A;  46;220215; 2;w;14;  622;-;  792;-;  103;-;  114;-;  500;-;  434;-;   66;-;    0;-;    5;-;    7;-;   17;-;   79;-;   57;-;   14;-;  651;-;  580;-;   71;-;    0;-;   13;-;    8;-;   16;-;   90;-;   73;-;   14;-
4615;5119;05;A;  46;220215; 2;w;15;  678;-;  786;-;  100;-;  110;-;  550;-;  485;-;   64;-;    1;-;    8;-;    5;-;   17;-;   78;-;   61;-;   20;-;  650;-;  576;-;   73;-;    1;-;    8;-;   12;-;   18;-;   80;-;   62;-;   18;-
4615;5119;05;A;  46;220215; 2;w;16;  739;-;  739;-;   76;-;   68;-;  643;-;  586;-;   57;-;    0;-;    6;-;    3;-;   16;-;   57;-;   43;-;   14;-;  638;-;  562;-;   75;-;    1;-;   13;-;    3;-;   12;-;   53;-;   37;-;   20;-
4615;5119;05;A;  46;220215; 2;w;17;  815;-;  899;-;   61;-;   76;-;  733;-;  657;-;   75;-;    1;-;    3;-;    3;-;    8;-;   50;-;   37;-;   18;-;  784;-;  707;-;   75;-;    2;-;   13;-;    6;-;   14;-;   56;-;   50;-;   26;-
4615;5119;05;A;  46;220215; 2;w;18;  695;-;  807;-;   50;-;   52;-;  623;-;  571;-;   50;-;    2;-;    8;-;    2;-;    5;-;   43;-;   32;-;   14;-;  736;-;  673;-;   61;-;    2;-;    5;-;    5;-;    4;-;   43;-;   29;-;   14;-
4615;5119;05;A;  46;220215; 2;w;19;  440;-;  475;-;   31;-;   37;-;  400;-;  368;-;   30;-;    2;-;    4;-;    1;-;    6;-;   24;-;   21;-;    5;-;  427;-;  385;-;   41;-;    1;-;    4;-;    1;-;    4;-;   32;-;   17;-;    7;-
4615;5119;05;A;  46;220215; 2;w;20;  302;-;  232;-;   28;-;   18;-;  262;-;  243;-;   19;-;    0;-;    5;-;    0;-;   10;-;   18;-;   14;-;    7;-;  205;-;  186;-;   19;-;    0;-;    4;-;    0;-;    4;-;   14;-;   11;-;    5;-
4615;5119;05;A;  46;220215; 2;w;21;  187;-;  160;-;   12;-;   25;-;  168;-;  160;-;    8;-;    0;-;    2;-;    0;-;    0;-;   12;-;    9;-;    5;-;  133;-;  124;-;    7;-;    2;-;    2;-;    1;-;    2;-;   22;-;   12;-;    0;-
4615;5119;05;A;  46;220215; 2;w;22;  131;-;  135;-;   10;-;   16;-;  119;-;  115;-;    4;-;    0;-;    1;-;    2;-;    1;-;    7;-;    5;-;    1;-;  117;-;  110;-;    7;-;    0;-;    0;-;    1;-;    3;-;   12;-;    9;-;    2;-
4615;5119;05;A;  46;220215; 2;w;23;   93;-;  150;-;    7;-;    6;-;   86;-;   82;-;    4;-;    0;-;    0;-;    0;-;    2;-;    5;-;    4;-;    0;-;  141;-;  132;-;    9;-;    0;-;    1;-;    0;-;    0;-;    6;-;    4;-;    2;-
4615;5119;05;A;  46;220215; 2;w;24;   57;-;   43;-;    6;-;    6;-;   50;-;   43;-;    7;-;    0;-;    0;-;    0;-;    0;-;    6;-;    3;-;    1;-;   36;-;   34;-;    2;-;    0;-;    0;-;    0;-;    1;-;    5;-;    5;-;    1;-
4615;5119;05;A;  46;220216; 3;w;01;   30;-;   19;-;    2;-;    6;-;   27;-;   25;-;    2;-;    0;-;    1;-;    0;-;    1;-;    1;-;    1;-;    0;-;   11;-;    9;-;    2;-;    0;-;    0;-;    1;-;    0;-;    5;-;    3;-;    2;-
4615;5119;05;A;  46;220216; 3;w;02;   16;-;   20;-;    6;-;    7;-;   10;-;    8;-;    2;-;    0;-;    0;-;    0;-;    1;-;    5;-;    3;-;    0;-;   13;-;    7;-;    6;-;    0;-;    0;-;    0;-;    2;-;    5;-;    3;-;    0;-
4615;5119;05;A;  46;220216; 3;w;03;   20;-;   15;-;    9;-;    6;-;    9;-;    7;-;    1;-;    1;-;    2;-;    3;-;    0;-;    6;-;    4;-;    0;-;    9;-;    6;-;    3;-;    0;-;    0;-;    0;-;    0;-;    6;-;    5;-;    0;-
4615;5119;05;A;  46;220216; 3;w;04;   26;-;   36;-;   14;-;   20;-;   11;-;    8;-;    3;-;    0;-;    1;-;    0;-;    3;-;   11;-;    8;-;    0;-;   15;-;   10;-;    5;-;    0;-;    1;-;    2;-;    1;-;   17;-;   14;-;    0;-
